,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,NMF_11,NMF_12,NMF_13,NMF_14,NMF_15,NMF_16,NMF_17,NMF_18
AKAP13,0.0,0.09725009222021713,0.0,0.0,0.1554891309629206,0.39711068892761114,0.0,0.0,0.4768393113985977,0.0,0.0,0.0,0.07541945796393831,0.0,0.3453344279081895,0.0006702326312977558,0.14417971459824422,0.07552363213305593,0.0
AGBL1,0.06326498675451103,0.018333084341498423,0.006023082121234114,0.0,0.07154870625478447,0.09877951043597175,0.0,0.0,0.0,0.0,0.0006669861104503715,0.041909112848407745,0.017326719354949446,0.0024320069387093633,0.0,0.008455283856447067,0.10993802404565198,0.003803202221875921,0.0
ZNF710,0.01698151552673913,0.021035885558501524,0.03323840302761053,0.0,0.056533900403941705,0.04530520456548035,0.05523053207449909,0.006130206397882121,0.2864152635592208,0.08062826429228807,0.020488789982393705,0.02119112990221332,0.026854478457614985,0.0,0.0,0.07577712935840207,0.048098267915095444,0.006439391273899684,0.03157454396531719
LINC00924,0.0,0.0,0.0,0.0037064781559361234,0.0,0.005268224336374507,0.0371181333015664,0.0,0.0,0.0,0.0,0.011116673010365872,0.0,0.0,0.05968895986569367,0.0,0.04058347085751584,0.001397936960360909,0.00015554756546301137
AC012409.2,0.0,0.0,0.0,0.0007580029734183806,0.0,0.0,0.08149942564241099,0.0,0.0,0.0,0.00011545976250830943,0.005032257449766399,0.00014690798489018923,0.0,0.11774194482033287,2.5105927873517743e-05,0.0011657224848352177,0.0,0.000762693687066951
NR2F2.AS1,0.0,0.0,0.0,0.0,0.0168698635080006,0.0,0.07256242446873781,0.0,0.0,0.0,0.0,0.0,0.0,0.02638858562445127,0.10155502175909747,0.0,0.0,0.0,0.0
PCSK6,0.05969242955277997,0.022927207665001562,0.542104143580176,0.0,0.0,0.10885914431124599,0.0014689307334017098,0.0,0.0,0.5415739520142342,0.0,0.04158685162626919,0.0,0.0,0.0,0.6393789654902328,0.19899088226838332,0.0,0.41968242439262643
HBA2,0.0,0.00017108686913817694,0.0,0.000972951631116166,0.004159640277457036,0.00022994968909784174,0.0,0.0,0.0017892123594702586,0.0,0.0003055830575970949,0.0,0.0005712464460867473,0.015173457162168438,0.022864467364195874,0.010925618070630066,0.0,0.0,0.0
HBA1,0.0,0.00046299652647933617,0.0,0.0012143607369603927,0.0,4.288948866165812e-05,0.0,0.0,0.0016825989519522594,0.0,1.086061999512815e-05,0.0,0.0003316424643984785,0.009764629526970988,0.01578889802074109,0.0054272903098429226,0.0,0.0,0.0
CIITA,0.0013637257899823672,0.0,0.0,0.0,0.016230546770193914,0.0,0.0,0.0,0.1780129245469841,0.0,0.0,0.0,0.0023825248964193637,0.0014412957555945704,0.0075841227084989995,0.0,0.0,0.0,0.0
MKL2,0.0,0.0,0.0,0.0,2.325489039542126,0.011626637303781743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029140746720233465,0.3237245950778283,0.0,0.0,0.014920781928877223,0.0
MYH11,0.006412419770884858,0.00016525292857178856,0.00489042146512617,0.0,0.0,0.0038334265134953747,0.04617917115945351,0.0,0.003484252639139192,0.03086792928821623,0.002133869494756165,0.0,0.0008930756721238947,0.0,0.024195107799288768,0.0775791254107493,0.0,0.0008627989272274387,0.0156907841618212
XYLT1,0.3022356346404849,0.40842385851301233,0.0844485294109534,0.0,0.18169143376613806,0.8292484838553896,0.0,0.00722409087690476,0.059019156849362195,0.0,0.12180664013589731,0.14171777239715294,0.009754605320468268,0.004720186103176346,0.0,0.027708760320898848,0.3690510932150162,0.12009962003368871,0.12280111974860693
SLC5A11,0.0,0.0,0.7018852733065277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604740712216348,0.0,0.0,0.07026392061433011
HS3ST4,0.0,0.0,0.0,0.0,0.32267228938836595,0.0,0.0,0.0,0.4526361621873182,0.0,0.2467622482320474,0.0,0.0,0.01669229794588116,0.0,0.0,0.1524433822130671,0.3141163439903687,0.0
IL4R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170130371650142,0.0,0.0,0.0,0.0,0.0004836630382515635,0.3074986364639986,0.0,0.0,0.0011928543564667857,0.0
AC016597.1,0.0,0.0,0.11148592059343769,0.0,0.0,0.0,0.0,0.0,0.0,0.7377907138515968,0.0,0.0,0.0,0.0,0.0,0.35633871744253054,0.0,0.0,0.2616015813097647
ITGAM,0.0,0.0,0.0,0.0,0.0065040475741998715,0.0,0.0,0.0,0.14736035593287286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16266961743088285,0.0,0.0,0.0,0.0,0.00016227593962573014,0.0,0.0,0.0,0.0,0.0
AC025810.1,0.0,0.0,0.01341590290419892,0.0,0.0,0.0,0.0,0.00033746670553176536,0.0,0.002595000484910199,0.0,0.0,0.0,0.0,0.0,0.017821533040779648,0.0,0.0,0.020998853593081023
AC087564.1,0.0,0.03452144117782456,0.12293165697293304,0.0,0.0,0.0,0.4268082235463545,0.0,0.13696685480945378,0.715991035928144,0.0,0.0,0.09669332546113514,0.0,0.0,0.28701977306705806,0.0,0.0,0.1328137391265238
AC007344.1,0.0,0.005672836374246355,0.002947530467810415,0.0,0.014866020710576088,0.0,0.01909774117691988,0.0006908866050088804,0.0008228205852133806,0.0432030813082999,0.0,0.0,0.002634675870821385,0.0,0.0,0.01992009186911623,0.0,0.0,0.0035094059436538653
LPCAT2,0.008553622508235449,0.0,0.06419113279626107,0.0,0.005715114475694297,0.029358329674931162,0.06154782128570743,0.0,0.391024188370198,0.055694368890036546,0.004435241391401771,0.010156454185713473,0.0,0.0,0.0023701754018163384,0.06926488166291041,0.0,0.0,0.0
MT2A,0.0,0.01673120617590913,0.0,0.0,0.04044005669938475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05972454683959104,0.049512523768176414,0.4073293364210863,0.09329267571475924,0.0,0.0,0.013519514186317638
MT1E,0.0,0.010500522092876455,0.0,0.0,0.017251262919852007,0.0,0.0,0.0,0.0,0.0031863396010333965,0.0,0.0,0.029883854536784195,0.011877616451577078,0.13371724450340722,0.015072916169004047,0.0,0.0,0.00223448456438768
MT1M,0.0,0.004091456693440135,0.0,0.0,0.00757245980698527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014786262941516254,0.007949080362343717,0.11074523976274156,0.000923053460786205,0.0,0.0,0.0001391231460344533
MT1G,0.0,0.0,0.0,0.0,0.014857112970973812,0.0,0.0,0.0,0.0010319814280469795,0.0,0.0,0.0,0.013722444059067985,0.005584872039978899,0.011842847309073782,0.0028007100863788503,0.0,0.0,0.0006073810014256967
MT1H,0.0,0.0,0.0,0.0,0.003905324048904993,0.0,0.0,0.0001810893930553401,0.0003696804760671718,0.0,0.0,0.0,0.0013262170885149375,6.093683662507262e-05,0.0006892196160577062,0.000666818324686009,0.0,0.0,0.0
MT1X,0.0,0.012149738007648377,0.0,0.0,0.06726692365508727,0.0,0.0,0.0,0.0014638535370633773,0.0,0.0,0.0,0.03015213747774878,0.013429783882258371,0.12095179068777553,0.00707746481459152,0.0,0.0,0.001854750338689697
AC138305.1,0.004522586814109549,0.0,0.0,0.0,0.10308853318921403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234418463808451,0.04420591035438406,0.0
CDH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3469612592689488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18163477204599685,0.0,0.0,0.0,0.0
CDH1,0.0,0.0,0.02852342410390617,0.0,0.0,0.0,0.0,0.0,0.0,0.5127915989959326,0.0,0.010124618092015668,0.0,0.0,0.0,0.07962421887107198,0.0,0.0,0.0
ZFHX3,0.0,0.08390375344605056,0.014598935659243875,0.0,0.11587204290977803,0.022959510004247983,0.13679916953196283,0.0,0.45036144270228323,0.1519817929200711,0.0,0.015031625200403615,0.10392940042638271,0.0,0.3496684185389011,0.0899203238709225,0.10273255500669103,0.10598718816729431,0.0
FA2H,0.0,0.044868933649113256,0.2845181445747713,0.0,0.0,0.0,0.0,0.0,0.0,1.2752913363539033,0.0,0.0,0.0,0.0,0.0,0.5640991919636568,0.0,0.0,0.07661117670324032
AC106729.1,0.014713092483248702,0.0,0.006245320308900195,0.006038773404658556,0.007142274117691277,0.0,0.1253322002480564,0.0,0.005668589944592376,0.0,0.03233080904122983,0.001669097245968296,0.0,0.0,0.0063048664574397156,0.0029366003193449235,0.020301235753720167,0.013020169044454074,0.031030126547967763
ADAMTS18,0.0,0.0,0.19084012407129586,0.0,0.0,0.0,0.005014319051027982,0.0,0.0,0.01782232620431889,0.0,0.0,0.0,0.0,0.0,0.23978086620520908,0.0,0.0,0.01585692462221554
MAF,0.1881963950931701,0.015078814681623838,0.0,0.0,0.0,0.0,0.15007259014985613,0.0,0.22966414121948744,0.0,0.0,0.1982827287228609,0.01137130181477998,0.007308421122344537,0.006160501625679385,0.0,0.0,0.0,0.0006672771435448961
CDH13,0.2136868102018212,0.19884801899312196,0.0,0.0,0.490150912310837,0.7501287144906317,0.6288891067568938,0.0,0.0,0.46588940295370257,0.0021918626014597806,0.7899682922772407,0.0,0.009919616156178049,0.0,0.1120516179260713,0.9470435104388781,0.08523316938004573,0.038825679726124274
AC009063.2,0.0,0.0,0.1890320423854325,0.0,0.0,0.0,0.0,0.0,0.0,0.1551684333996172,0.0,0.0,0.0,0.0,0.0,0.21909587504181252,0.0,0.0,0.4469104342280218
CRISPLD2,0.0,0.10417081178789783,0.0,0.0,0.016822091766819407,0.0007561354075381522,0.0,0.0,0.0,0.0,0.009588814333923152,0.0,0.0,0.004084825814431218,0.07148814422278604,0.0014079686655550326,0.0024818215826923223,0.0012421952804838711,0.0
IRF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10477877094007437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A5,0.012747355941239252,0.00809159430220632,0.0,0.0,0.049703217031159694,0.036413712007153584,0.031930184827395375,0.01194763721272001,0.03392695585547777,0.0,0.01320162142861935,0.005812890344532669,0.0,0.008471207097005811,0.36595273594585565,0.0,0.033760538885040346,0.011122902192628353,0.0
CYBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09829957380067708,0.0,0.0,0.0,0.0,0.010246483871210675,0.0844389859873016,0.0,0.0,0.0,0.0
NXN,0.0024723535183703745,0.02809550548781101,0.0,0.002599270083255934,0.0913400627921977,0.0729673184922289,0.12014774495874217,0.016546934465462397,0.06695464280897953,0.0,0.014980386601850023,0.02796940699655803,0.015551794364104058,0.0,0.3839687367297129,8.291895142382851e-05,0.005382324717819868,0.008283597745266618,0.0
SERPINF1,0.0,0.0,0.0,0.01562108743768921,0.014443840069207358,0.024722083064155437,0.004100368318797278,0.0,0.014500448203253188,0.0,0.014737571281273216,0.0,0.0005758731216931447,0.023511860158292937,0.019123380922043028,0.03440417601610552,0.018162403651557704,0.0029307487243536152,0.0
ASPA,0.0,0.0,0.22238766506860486,0.0,0.0,0.0,0.0,0.0,0.0,1.1674688270997569,0.0,0.0,0.0010414975888533348,0.0,0.0,0.5324815284582662,0.0,0.0,0.028802853076743372
XAF1,0.0,0.0014709272094462441,0.0,0.0,0.0,0.0,0.0,0.0,0.10044947413187928,0.0,0.0,0.0,0.021365869625327594,0.0,0.2630448600287029,0.0,0.0,0.0,0.0
PIK3R5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641185528231981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHISA6,0.0,0.09957215225629544,0.0,0.0,0.10263262154175762,0.0,0.525110732868946,0.0,0.0,0.0,0.04553208392219905,0.558939723219864,0.036517206983122594,0.0,0.06295291939450322,0.0,0.039803296889879755,0.0,0.0
HS3ST3A1,0.0,0.0,0.0,0.0,0.041451940868904684,0.008081011046326069,0.05072555648692638,0.0,0.0,0.0,0.001039868344537019,0.0,0.011980200994730027,0.0,0.0,0.0,0.002082548799581245,0.0046475828553853345,0.0
MFAP4,0.0,5.924766747538019e-05,0.0,0.0,0.0019699321386103695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.024192109032005e-05,0.0005216856849002101,0.007240772308689508,0.001011912830885824,0.0,0.0,0.00010124641935828338
ALDH3A1,0.0,0.0,6.310611900682486e-05,0.0003015096490113896,0.0,0.0,5.042820217313958e-05,0.0,0.0,0.0,2.1559103862017404e-05,0.0,3.373524160145155e-05,0.0006819427868864054,0.001217951228737143,0.0007481413474472392,0.0,0.0,0.00023954785379498282
CCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027235090102740653,0.0,0.0,0.0,0.0018492525020579677,0.004493916593911587,0.018786891750108878,0.0003344881225039753,0.0,0.0,0.0
CCL4,1.3138610328827078e-06,0.0,0.0,0.00019132124209098844,0.0,2.2093255021805986e-06,8.448586133107271e-05,0.0,0.004821757602470391,0.0,8.664033621938097e-05,0.0,0.0,0.000189031551888531,0.0005344907554146795,0.0002788881302881074,0.0,2.1911907966952564e-06,0.0
CCL4L2,0.0,0.0,0.0,0.0003482841485295294,0.011416128996799377,0.0014943468469174063,0.00019230595165478913,0.0,0.004301435958323926,0.0,0.00074339535323644,0.0,0.00017581132378502524,0.0,0.0,0.0,0.0013521090792863687,0.0,0.0
CSF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007471383190158478,0.023497951769622535,0.0,0.0,0.0,0.0
IGFBP4,0.0016483005564344047,0.0,0.0,0.0,0.010776030117843564,0.0,0.0,0.0,0.0,0.0,0.0034015182850473816,0.003870023450508536,0.0,0.01228473577483293,0.07381795030885685,0.0026311080778142638,0.030971500927843544,0.0,0.0
CNP,0.0010547366982288366,0.020699478169985425,0.016666133614450154,0.02383207279275722,0.0,0.006752221166757833,0.0,0.0019617302122822617,0.0,1.2760313045332996,0.003792413655529911,0.0009660473233522788,0.0,0.0,0.0,0.8802280539244165,0.007837795385089335,0.0,0.04228275513413069
RAMP2,0.0,0.00015340236184258966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023224863756675057,0.12517899505221716,0.0,0.0,0.0,0.0
LINC00854,0.0,0.009311390560752962,0.0,0.0,0.11185934545253283,0.0,0.0,0.0,0.013648989515489022,0.0,0.0,0.0,0.006882731507086169,0.002878315445312169,0.025340837909408075,0.21584801213273033,0.0,0.0,0.0
HIGD1B,0.0,0.0,0.0,0.0024069749500450883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004062864764162873,0.09048604983380977,0.0,0.0,0.0,0.0
GFAP,0.0,0.006033152201541277,0.0,0.0,0.19147263617218152,0.0,0.0,0.005052885613567567,0.0028243789418811774,0.0,0.0,0.0,0.11255339366764888,0.010249884386834125,0.05226467581980462,0.03745177718442473,0.0,0.0,0.0035018261727956792
ABI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04414198317172465,0.0,0.0,0.0,0.0,0.0007121127106604035,0.007715788050058805,0.0,0.0,0.0,0.0
WFIKKN2,0.0,0.00015044891636797734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005485297678206278,0.008683403093920638,0.00687188894236827,0.0021373827167598934,0.0,0.0,0.00010144085739428192
CA10,0.0,0.4049531990229954,0.0,0.0,0.3875851130861634,1.5880654206284204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222183551579908,0.07661353710604424,0.0
TBX2,0.0,0.0,0.0,0.00019841376544493905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006456075646941728,0.00268662586676418,0.060112513083394534,0.0,0.0,0.0,0.0
MRC2,0.0,0.002164243045688685,0.0,0.0,0.015087529044429076,0.005880672850856427,0.0,0.0,0.07381833012881979,0.0,0.0,0.0,0.001808236221522338,0.00290293532946996,0.06299719097754758,0.0017315983819847901,0.00629191900710756,0.004364462071065915,0.0
ICAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022427102617836921,0.0,0.0,0.0,0.0,0.0,0.0,0.1640651646047812,0.0,0.0,0.0,0.0
PECAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07239577223023554,0.0,0.0,0.008252066926934677,0.0,0.0013943224640581662,0.3465937699712503,0.0,0.0,0.010781366194097133,0.0
MILR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06715670961189697,0.0,0.0,0.0,0.0,0.00040381648018640007,0.0,0.0,0.0,0.0,0.0
PITPNC1,0.3267835794069968,0.193134488772681,0.0,0.0,0.015198730690141408,0.1799303636876451,0.6922017727860931,0.0,0.06251049635878922,0.0,0.0,0.3655541397246001,0.304141793716061,0.012493356295156976,0.38414872337135875,0.0,0.08226258850551738,0.09829446257000155,0.0
FAM20A,0.0,0.0003744309730881161,0.0,0.0,0.014834222287252903,0.0035528948947185584,0.0,0.0,0.027956231520506886,0.0,0.005117391297355159,0.04645218708034615,0.00036908860208452807,0.0001551592792076474,0.04369485566044703,0.004202756906691013,0.0017874634352735307,0.0,0.0026022589641822424
LINC01482,0.0,0.0,0.0,0.0,0.01933915944617582,0.003874689995024137,0.0,0.0,0.008545762635078122,0.0,0.010147942610464575,0.07508770094769408,0.0006259090833217834,0.0,0.04300908492229297,0.004527186443354993,0.0,0.0,0.0035666311082780313
ABCA8,0.0,0.0,0.327021815428182,0.0,0.0,0.0,0.0,0.0,0.0,1.7596291932316863,0.0,0.0,0.0,0.0,0.0903631424359675,0.5463118051826419,0.0,0.0,0.3096903147997606
ABCA9.AS1,0.0,0.0,0.0,0.0,0.03555459208310187,0.0,0.0008051779132323584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02339044504495256,0.01262826332861065,0.0,5.261699629324222e-05,0.0
ABCA9,0.11162135613367366,0.0,0.00011674272159514234,0.0,0.09122960331629931,0.20324068813911148,0.08189792446454269,0.0,0.0,0.0,0.059746257176687426,0.0698870547433832,0.0,0.0,0.18076323063832306,0.026223472119573512,0.08441260585794631,0.023485224870029915,0.041868305213562655
LINC00511,0.0,0.31156087049707254,0.02315276445293508,0.0,0.09324189778589873,0.2359124743476266,0.1068340511671351,0.0,0.0,0.0,0.035866343275478225,0.0635743797897109,0.13405146822985942,0.0,0.0,0.012060754043987855,0.09074665852794982,0.03295438956874826,0.0
CD300A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05160260087077773,0.0,0.0,0.0,0.0,0.0008336116303649436,0.0012199945393788572,0.0,0.0,0.0,0.0
RHBDF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27041148996292624,0.0,0.0,0.0,0.0,0.005176498574272241,0.03201998840875889,0.0,0.0,0.0,0.0
TMC8,0.0,0.0,0.0012361765186479727,0.0,0.0,0.0,0.0,0.0,0.08195921758411766,0.0006954314297348368,0.0,0.0,0.0,0.0014809906687973553,0.0,0.026380394780397266,0.0,0.0,0.01421067165826319
COLEC12,0.0,0.0,0.0,0.011188352797858842,0.0,0.0,0.0,0.0,0.0,0.10241590237504454,0.0,0.0,0.08234591246241632,0.0,0.28240107503255385,0.04275294101381219,0.0,0.0,0.013331195483565013
PTPRM,0.8895924981474138,0.1244137047780882,0.0,0.0,0.14615644721962617,0.1169985908257864,0.599128997626666,0.07025146819044943,0.07022852542757144,0.0007620827798332445,0.054831845431046675,0.6094101763573387,0.09058227604153632,0.0026991292903829405,0.6946101394625215,0.060496367993814894,0.0,0.05743973479983155,0.19603950644408127
RAB31,0.0,0.21578135707698454,0.0,0.0,0.0,0.00923726751964463,0.0476479352131231,0.0,0.30886105606935627,0.0,0.01992809474918862,0.12742037332081954,0.07749988864682363,0.007929816463421564,0.018974274957845857,0.01882948592701942,0.0,0.009128477729871517,0.019844752882641516
PIEZO2,0.04305694658991992,0.0,0.3891145143814782,0.0,0.0,0.0,0.0,0.0,0.0,0.8654787982308042,0.0,0.12648278880378425,0.0,0.0,0.0,0.537706486556191,0.0,0.0,0.409134568477897
GREB1L,0.02226021735834297,0.0,0.2078902621468776,0.0,0.014784220929939099,0.0,0.22965302203065416,0.0,0.0,1.0122529157013105,0.0,0.03789768021971131,0.0,0.0013436996712199577,0.0,0.40302468290089044,0.34519609846092786,0.00815363232751407,0.0
GATA6,0.0,0.0,0.0,0.0,0.000988647279396905,0.0,0.0,1.8456778599749343e-06,0.0,0.0,0.0,0.0,1.0328102978321591e-05,0.00021709055819804478,0.008859992520088488,0.0003722751700405493,0.0001205049941775716,4.234972166151524e-05,4.766537223218009e-05
CABLES1,0.03814765863598221,0.11033865634572822,0.0,0.0,0.07127008490796224,0.0,0.02410065956997872,0.0,0.06070148057463188,0.0,0.08467995658516804,0.16373182495159103,0.17106760304566596,0.0,0.0,0.0,0.13981931744236173,0.021376227784311204,0.0
LAMA3,0.0,0.0,0.0,0.0,0.04858744316198685,0.07003322749413664,0.39945300013534324,0.0,0.0,0.0,0.009963160907361582,0.0,0.009205368029369342,0.0,0.18477156847221368,0.0,0.0,0.0,0.0
AQP4.AS1,0.0,0.0,0.0,0.0,1.4933951917173263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030254160504844366,0.0,0.0,0.00966764507818683,0.0,0.0002099212882916582,0.0
AQP4,0.0,0.0,0.0,0.03277822829483618,0.09368312337011006,0.012232339951780883,0.0,0.008626391557795562,0.0,0.0,0.0,0.0,0.17559144855220793,0.0,0.0,0.013783645614712613,0.010388163426457897,0.0,0.0
CHST9,0.032725578738879005,0.1764798643589525,0.0,0.0,0.03537220448084421,0.07531287798912803,0.08429126448688831,9.894867736386609e-05,0.0,0.0,0.0028303116075180925,0.0,0.01462968165398409,0.0,0.0,0.0,0.04061713947783845,0.0032146200480275035,0.0
AC090403.1,0.0,0.008230654350112495,0.0,0.0,0.0,0.006109795692904929,0.014137152075122237,0.0,0.0001691271311080171,0.075143636701385,0.0,0.0,0.00040055955917596886,0.0,0.0,0.0018820249464639347,0.007923201290594576,0.004629966119753974,0.0
TTR,0.0,0.008324493926319636,0.0,0.0,1.6942322925048268,0.0,0.0028844238019483477,0.0,0.06885799097384633,0.0,0.0,0.0,0.008574797576352561,0.22782584943858908,0.38732761024928464,1.222071536526253,0.0,0.0,0.0
DTNA,0.7717384620739914,0.21510209025545982,0.29978622230202073,0.0,0.44814545118127713,0.6516720744276879,0.3046782433703731,0.0,0.22850527312013033,0.0,0.26110229273874763,0.5482779292542194,0.3487392778106413,0.0,0.0,0.19236910530050366,1.0036102075227276,0.2179411177255412,0.0
SLC14A1,0.0,0.0,0.0,0.0,0.08301877009454071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460257435779932,0.0,0.0,0.005563394159114592,0.0,0.0,0.0
PSTPIP2,0.0022673178550925684,0.0,0.00048746916188644834,0.0,0.004032597720333416,0.004147847238047051,0.0033320656484633455,0.0,0.06684735174822255,0.0,0.000876230203574113,0.0036432368057108294,0.000613817593435845,0.0014185594163105945,0.032096315317305876,0.001703056359627709,0.00341542884048137,0.0010797415873846773,0.0012987332568403906
LIPG,0.0012754458767932626,0.0006572642549871838,7.453935131851275e-05,0.0,0.0035199468217837642,0.0005226291222587468,0.00015793885028811974,0.0,0.015676315935540613,0.0,2.5049268513950238e-05,0.00017439630040123059,0.00015832933939830267,0.0,0.006211759073872642,5.9104638358572395e-06,0.0008059505420145419,0.0005356101160049217,0.0
MYO5B,0.4520377803492316,0.0,0.013417978198856666,0.0,0.0,0.0,0.0,0.0,0.001690332414835313,0.006607509987848617,0.0,0.08958326647877068,0.0006368672553430034,0.0,0.0,0.023012557120624173,0.0,0.0,0.003324570511265079
LINC01630,0.0031029088240161285,0.0,0.18063604531049074,0.0,0.0,0.0,0.2258135314588308,0.0,0.0,1.6753968752844146,0.0038681170728595573,0.000984622282776583,0.0,0.0,0.0,0.4519537835815598,0.060734858917235644,0.0,0.0188300209080995
LINC01416,0.0,0.012407419362546513,0.00687853126717368,0.0,0.004790423460148326,0.0,0.03850233612534855,0.0,0.0,0.1034663805000168,0.0007064897737051538,0.006925300544614105,0.00013457905109365414,0.0,0.0014366375530259008,0.0006600134874812932,0.0,0.0,0.019872971967449374
AC006305.1,0.0,0.00025545684390366525,0.0,0.0,0.0072220630974984,0.0,0.06044289988489585,0.0,0.0012851988636229652,0.0,0.0019049658767844601,0.006490802436432078,0.000908274464391844,0.0008690926005193399,0.002970667271410151,0.0014499937551090958,0.0,0.0,0.0020168266814430814
AC105094.2,0.0012740027458733774,0.0018685151562104136,0.010035279450816437,0.0,0.0014223359566098211,0.0003882135313827159,0.0013002582240772634,0.0,1.657863621291964e-05,0.0,0.0,0.007815626963692342,0.0001700025435472849,0.00015310896117043095,0.01001241083804153,0.00908392231900188,0.0,0.002978459074663607,0.0
RNF152,0.008876431065891947,0.00453622435364571,0.06090170224723976,0.0,0.0,0.0,0.017015423118447753,0.0,0.0,0.0,0.0,0.07966121735957735,0.00024286598072867542,0.0,0.18633600198378725,0.05615700351496953,0.0,0.020813364482529597,0.007760445708330219
CDH19,0.0,0.029037079181202043,0.08556737099139053,0.0,0.0,0.0,0.0,0.0,0.0,1.2412843002965974,0.0,0.0,0.0,0.0,0.0,0.47684835979485457,0.0,0.0,0.2895226863507454
AC114689.3,0.006601829399956891,0.018637091800236073,0.007236150790520555,0.0,0.03817204911188528,0.016610933241779556,0.05800789760752055,0.0,0.0,0.012742547884223241,0.015427562660532171,0.01818170130935309,0.0005119767457275916,0.0,0.005793035051966977,0.007737224206190174,0.030273868125306365,0.0177919420262131,0.0
SOCS6,0.04395940692997319,0.01960886374582562,0.029673652655750428,0.005853673270482437,0.0,0.06839639615926371,0.04795454738699357,0.0018973993247053435,0.2189295396072075,0.08285578175839156,0.033904313719439735,0.022782886672936636,0.010780590947021912,0.0,0.026565907849103218,0.06335632491496125,0.0607193616947799,0.014673448991056399,0.04269060713895093
CBLN2,0.0,0.0,0.0,0.0,0.6832118653597218,0.9211741528779618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8219167502014995,0.09597416770703365,0.0
CNDP1,0.0,0.0,0.1464224214536207,0.0,0.0,0.0,0.0,0.0,0.0,1.8641513186604814,0.0,0.0,0.0,0.0,0.0,0.38341486848133505,0.0,0.0,0.0
AC124254.1,0.0,0.03047384504975063,0.0,0.0,0.10326404488796669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043713160617504153,0.0037333741776223975,0.0,0.0,0.0
SIRPB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08050406594617095,0.0,0.0,0.0,0.0,0.0008199882189302582,0.002775811354124414,0.0,0.0,0.0,0.0
GPCPD1,0.05308968071714398,0.06497753593614058,0.00018989570141197978,0.032646476503630686,0.0,0.15555772741081422,0.0394199784863313,0.012020028675438542,0.1974258148374624,0.12315549265191618,0.03833906967775011,0.006564120730499294,0.028034083872156973,0.0,0.41605506221357547,0.0534013540435131,0.12648635816457773,0.0453002343098077,0.0
FERMT1,0.0,0.14426164450565385,0.0,0.0,0.028766556927073136,0.0013348108544907467,0.006256179554928712,0.0,0.0,0.0,0.0004576632284589324,0.0,0.0,0.0003865624560189146,0.001440998628041219,0.0,0.0,0.0,0.0
SPTLC3,0.0,0.0,0.0,0.0,0.013683590308059452,0.0,0.0,0.0,0.08835428522233678,0.0,0.0,0.0,0.00529495424189961,0.00019255239527579955,0.04521369928387097,0.0,0.0,0.0,0.0
